userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	9	McCole_3d_data	1.52483731249773e-09	0.779420190188237	1862	21	20	16	21	19	2502	2094	2193	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	1	18331
1	1	ATAC_peaks	6.8078606923072e-10	0.771435054868097	2224	22	21	12	22	18.3	2933	1732	1762	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	21	McCole_3d_data	9.89284261398954e-12	0.714328631718948	803	23	22	23	23	22.7	1234	3153	3461	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	1	8436
1	13	McCole_3d_data	9.4740351951631e-13	0.685880261542996	660	24	25	26	26	25	1061	3296	3634	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	1	8202
1	19	McCole_3d_data	4.9614648154195e-13	0.70575069410775	872	25	23	21	25	23	1343	3084	3352	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	1	11459
1	22	McCole_3d_data	6.60564314589007e-15	0.702985957141517	2560	26	24	8	26	19.3	3394	1396	1301	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	1	3269
1	5	ATAC_peaks	1.92865493310657e-16	0.673582028821811	2776	27	26	7	27	20	3650	1180	1045	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	10	McCole_3d_data	0	0.531859272430991	2935	28	28	6	28	20.7	3962	1021	733	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1	4533
1	4	ATAC_peaks	0	0.556964336511532	2061	28	27	15	28	23.3	3105	1895	1590	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.486182864822754	2100	28	29	14	29	23.7	3284	1856	1411	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
1	26	subcompartment	0	0.124848686837546	1066	28	31	19	31	26	3508	2890	1187	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1	490
